Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
9:21:24 AM,,1908,100,183.2,0,72.5,0,69.6,11,104.0,185,6574,2791,96.7,80,243,17.3,142,43.9,
9:21:25 AM,,1907,100,183.2,0,72.5,0,70.2,11,105.9,185,6587,2797,95.7,80,243,17.3,142,53.0,
9:21:26 AM,,1907,100,183.2,0,72.5,0,69.6,11,106.7,185,6570,2790,95.4,80,243,17.3,143,43.8,
9:21:27 AM,,1911,100,183.2,0,72.5,0,69.6,11,103.2,185,6587,2797,95.5,80,243,17.3,143,55.2,
9:21:28 AM,,1905,100,183.2,0,72.5,0,69.6,11,104.9,185,6572,2789,94.0,80,243,17.3,143,53.2,
9:21:29 AM,,1908,100,183.2,0,72.5,0,69.6,11,105.7,185,6571,2790,95.0,80,243,17.3,144,52.5,
9:21:30 AM,,1909,100,183.2,0,72.5,0,69.6,11,103.2,185,6565,2786,95.1,80,243,17.3,144,46.5,
9:21:31 AM,,1905,100,183.2,0,72.5,0,69.6,11,102.4,185,6556,2782,96.0,80,243,17.3,144,54.3,
9:21:32 AM,,1910,100,183.2,0,72.5,0,69.6,11,103.2,185,6583,2795,95.6,80,243,17.3,144,50.1,
9:21:33 AM,,1908,100,183.2,0,71.9,0,69.6,11,104.6,185,6573,2789,96.5,80,243,17.3,145,44.7,
9:21:34 AM,,1911,100,183.2,0,72.5,0,70.2,11,105.7,185,6589,2798,95.1,80,243,17.3,145,53.5,
9:21:35 AM,,1909,100,183.2,0,72.5,0,69.6,11,103.6,185,6571,2790,95.5,80,243,17.3,145,46.8,
9:21:36 AM,,1909,100,183.2,0,72.5,0,69.6,11,104.2,185,6585,2796,95.5,80,243,17.3,146,54.8,
9:21:37 AM,,1907,100,183.2,0,72.5,0,70.2,11,104.2,185,6572,2791,94.4,80,243,17.3,146,52.5,
9:21:38 AM,,1909,100,183.2,0,72.5,0,69.6,11,105.9,185,6575,2790,95.2,80,243,17.3,146,54.4,
9:21:39 AM,,1906,100,183.2,0,72.5,0,69.6,11,104.2,185,6578,2793,94.6,80,243,17.3,146,49.1,
9:21:40 AM,,1909,100,183.2,0,72.5,0,69.6,11,104.7,185,6562,2787,95.7,80,243,17.3,147,49.7,
9:21:41 AM,,1907,100,183.2,0,72.5,0,69.6,11,104.7,185,6589,2798,96.2,80,243,17.3,147,50.7,
9:21:42 AM,,1908,100,183.2,0,72.5,0,70.2,11,104.7,185,6567,2789,96.4,80,243,17.3,147,45.5,
9:21:43 AM,,1911,100,183.2,0,72.5,0,69.6,11,102.4,185,6587,2797,95.2,80,243,17.3,148,52.0,
9:21:44 AM,,1906,100,183.2,0,72.5,0,69.6,11,102.8,185,6563,2785,95.5,80,243,17.3,148,44.0,
9:21:45 AM,,1910,100,183.2,0,72.5,0,69.6,11,105.5,185,6587,2797,94.8,80,243,17.3,148,54.6,
9:21:46 AM,,1906,100,183.2,0,72.5,0,69.6,11,105.9,185,6572,2791,93.8,80,243,17.3,149,51.7,
